Men,Women,VotingAgeCitizen,IncomePerCap,Poverty,Professional,Service,Unemployment,Hispanic,White,Black,Asian,Native,Pacific,Income,Employed
959,909,1362,25058,19.8,24.6,13.3,9.4,17.4,39.0,33.8,6.6,0.0,0.0,47384,946
1887,2068,2773,38059,1.6,51.2,15.3,3.1,5.2,59.1,29.0,2.8,0.0,0.0,108636,1973
2903,2882,3280,18925,20.4,19.7,24.9,13.2,57.6,18.8,6.8,9.7,0.3,3.1,42963,2700
2322,2166,3086,44808,3.5,54.6,16.6,4.2,25.2,54.8,1.0,15.0,0.4,0.0,101442,2509
2503,1338,3542,46236,15.3,62.3,15.7,4.3,5.0,57.6,31.2,4.3,0.3,0.0,56656,1996
1137,1154,1900,31616,25.9,23.1,17.2,8.1,0.0,91.1,3.4,1.7,0.0,0.0,38958,1059
1782,2096,2848,22420,19.2,25.0,26.1,4.7,1.9,92.2,1.5,0.4,0.0,0.0,34209,1637
1434,1384,1160,13131,30.8,15.6,17.6,6.2,75.4,20.7,1.8,0.0,0.0,0.0,41307,1169
1876,1979,2904,38122,9.0,37.2,16.1,5.6,18.1,69.1,5.2,4.2,0.0,0.7,60361,2359
3552,3684,4412,34163,10.4,37.7,16.6,5.9,19.4,55.2,4.0,18.4,0.0,0.0,90431,3666
1008,1222,1552,18298,28.5,22.5,26.6,13.0,5.0,38.2,53.4,1.3,0.4,0.0,36085,915
1126,1155,1804,43991,6.5,48.7,9.7,3.3,2.8,96.5,0.4,0.2,0.0,0.0,86607,1157
930,937,1465,18748,28.5,19.1,14.0,5.2,1.1,72.0,19.9,4.7,0.0,0.0,26307,897
1611,1638,2347,21623,22.9,28.1,30.2,16.7,9.2,54.2,33.6,0.0,0.5,0.0,40819,1411
920,546,1400,39710,22.0,54.9,18.8,3.4,3.1,76.6,14.0,1.8,0.6,0.0,24866,421
1292,1063,1955,16742,35.3,20.4,18.4,11.2,1.8,86.5,9.9,0.0,0.2,0.0,25718,800
1854,1692,2845,49608,5.3,58.5,10.7,4.2,9.8,66.6,14.1,5.1,0.8,0.0,99643,1881
1095,1097,1870,36309,5.0,29.6,17.0,2.6,3.3,94.4,0.1,0.0,2.1,0.0,56250,1049
680,763,1137,54116,5.9,69.6,9.8,7.7,9.2,50.7,36.5,3.1,0.0,0.0,81767,799
1237,1208,1908,45516,3.2,45.6,14.4,6.0,4.0,86.3,0.0,6.0,0.0,0.0,107222,1344
6747,5424,4863,14717,27.2,19.0,23.4,8.6,94.3,2.4,2.4,0.7,0.0,0.0,33687,4630
552,676,1068,30214,9.2,33.3,24.7,1.0,5.8,65.9,25.2,0.0,0.6,0.0,50435,583
810,935,1330,57634,4.9,76.4,3.8,9.6,7.7,69.8,2.2,17.4,0.0,0.0,109226,838
1699,1496,2446,36800,5.0,48.6,12.3,4.6,34.6,50.8,1.9,9.1,0.7,0.0,99968,1587
1043,983,1639,23522,23.7,24.1,24.0,6.4,4.1,93.1,0.0,0.0,0.0,0.0,39663,805
2444,2747,3860,22052,16.5,27.6,17.1,5.2,12.1,72.2,12.9,1.3,0.2,0.0,43440,2329
3485,3881,5958,57520,4.1,48.2,5.0,7.7,3.7,92.8,0.2,2.8,0.0,0.0,91500,2808
2844,2216,4075,25273,12.2,29.4,19.3,5.1,9.0,77.3,0.1,9.9,2.2,0.0,48986,2755
3559,3128,4215,38405,6.8,58.7,11.6,2.9,15.4,65.6,12.1,4.4,0.4,0.0,100444,3031
3220,3197,4627,29135,6.9,39.0,11.6,3.0,7.8,89.0,0.7,0.8,0.1,0.0,67688,3407
3117,3017,4316,16947,18.9,19.4,19.6,4.3,14.5,83.2,0.3,0.6,0.1,0.0,31992,3255
2946,2797,4738,39284,14.7,42.6,20.8,1.0,9.6,82.0,0.0,3.3,0.6,0.0,53939,2822
2642,2446,2698,21329,23.6,24.7,35.1,9.0,60.3,17.1,12.5,8.8,0.0,0.0,50967,2786
1294,1160,1542,97569,2.6,72.7,8.4,6.7,2.2,92.1,0.7,3.7,0.0,0.0,210000,876
1108,1163,1875,24512,31.8,37.3,20.9,3.1,0.6,95.6,1.0,0.4,0.7,0.0,31486,1016
1549,1604,2463,39438,7.3,32.2,29.6,2.6,2.1,76.0,12.9,5.8,0.0,0.0,88929,1548
2590,2483,3824,37140,3.3,46.7,13.6,5.0,1.5,95.8,0.9,0.6,0.0,0.0,88750,2427
2302,2431,3529,23293,15.4,24.6,14.9,5.3,10.9,81.4,5.7,0.0,0.4,0.0,50063,2123
3363,2504,4765,10104,74.4,68.4,7.0,5.9,8.3,40.4,3.2,38.2,0.1,0.0,13775,1669
2133,2651,2786,18109,22.0,9.5,27.4,6.8,43.1,2.1,54.8,0.0,0.0,0.0,40146,2263
1676,1691,2579,47290,6.0,54.1,13.1,4.6,1.8,92.8,0.9,0.6,0.2,0.0,88158,1876
4008,3709,5894,32181,8.2,35.4,12.0,6.4,3.9,88.5,0.7,0.9,0.6,0.3,69037,3926
1855,2280,3238,14873,34.4,29.9,20.1,9.5,0.0,97.7,0.0,0.0,1.4,0.4,29196,1279
2207,2278,3284,25891,2.8,35.8,25.5,3.1,33.2,57.0,6.4,0.9,0.0,0.0,51915,2417
2395,2564,3207,33692,14.7,44.2,12.4,4.4,25.6,49.3,10.3,11.5,0.0,0.0,44135,2833
2017,1934,2959,55773,3.8,57.7,8.4,1.7,2.5,91.9,3.5,0.3,0.0,0.0,129184,2119
1195,1322,2053,26699,11.6,38.8,14.3,2.6,0.6,98.6,0.4,0.0,0.0,0.0,52539,1172
1466,1369,2086,30573,24.0,22.3,19.1,9.2,9.3,62.5,25.3,0.0,0.1,0.0,48929,1020
2825,2105,4048,10088,55.5,17.6,40.0,5.8,0.3,6.0,93.3,0.1,0.1,0.0,17960,986
5310,3101,5871,15437,25.4,15.4,26.0,7.6,63.2,30.0,3.5,1.8,1.1,0.0,47266,2469
1861,1751,1864,22080,15.6,26.9,26.9,9.0,62.3,19.7,0.4,17.1,0.0,0.1,65063,1649
1289,2076,2254,16293,43.8,18.5,50.6,22.5,21.8,2.8,70.7,0.0,0.0,0.0,17854,1038
2337,2084,2874,33832,9.7,47.1,28.9,1.5,25.4,69.3,0.6,3.8,0.0,0.0,92675,2926
1305,1095,2059,22112,15.3,28.8,23.5,7.3,14.9,80.0,1.5,0.0,1.0,0.1,44221,796
1754,1714,2875,37643,10.4,36.3,17.3,5.2,0.6,97.6,1.0,0.7,0.0,0.0,67740,1831
3275,3426,4780,37825,4.9,53.1,15.6,4.5,3.0,79.6,10.0,3.8,1.1,0.1,75561,2701
865,703,1097,18337,10.7,26.4,13.9,21.3,17.0,77.8,0.0,0.0,2.9,0.0,47500,481
3091,3740,4549,23453,16.4,30.4,21.4,12.7,60.5,28.5,1.7,7.3,0.0,0.0,50139,2986
1291,1457,2355,17883,21.2,28.5,30.9,11.5,3.2,86.3,0.0,0.0,9.0,0.0,30372,1089
3962,4573,5976,31220,4.8,40.1,22.3,5.6,3.2,84.5,5.2,4.9,0.0,0.0,67897,4831
3788,4173,7247,80261,8.4,72.9,8.4,2.4,4.8,69.8,3.2,14.8,2.3,0.0,106179,5602
2264,2248,3427,17468,22.3,18.0,15.8,12.5,1.2,70.3,22.2,0.4,1.7,0.0,40181,1725
4231,4573,6298,26561,10.5,31.4,16.3,6.1,13.7,55.2,27.7,1.0,1.1,0.0,56587,4643
1644,2053,2561,17593,35.3,27.9,27.2,11.7,11.4,58.5,25.9,0.9,0.0,0.0,27697,1572
1263,1019,1464,18266,28.7,24.8,22.5,12.0,25.5,65.5,5.7,1.0,0.0,0.5,40161,825
672,696,932,16234,35.9,13.8,21.8,4.6,15.9,2.2,81.6,0.3,0.0,0.0,28015,616
3317,3109,4930,36453,13.9,38.4,16.7,10.9,1.6,88.2,0.5,2.1,1.2,0.0,74521,2522
1171,1184,1637,29681,18.1,39.1,26.2,6.5,17.9,29.6,25.4,19.0,0.0,0.0,67102,875
2848,2778,5139,41526,7.0,52.6,11.1,5.6,8.7,89.3,0.3,0.7,0.4,0.0,66738,1308
1852,2486,3480,39985,16.3,45.9,20.8,2.7,6.6,68.8,19.6,2.0,0.0,0.0,50217,2279
751,804,1090,44664,1.6,42.6,5.2,2.2,3.5,95.2,0.7,0.0,0.0,0.0,87961,860
2055,1762,3060,42470,7.3,45.6,12.5,5.8,6.0,87.5,0.5,0.4,0.1,1.9,85969,1878
3178,3344,4764,33219,9.0,43.8,21.4,2.3,11.1,83.4,2.1,2.9,0.0,0.0,62026,3583
1314,1356,1999,28135,11.1,33.1,14.8,3.5,5.2,93.2,0.5,0.1,0.2,0.0,58553,1332
1227,940,1628,25663,15.3,32.4,15.6,9.1,4.8,89.7,1.5,3.0,0.2,0.0,47672,1046
2998,3681,5195,18459,30.2,30.2,34.2,11.2,16.6,16.8,59.2,4.9,1.4,0.0,30530,2411
3934,4219,5847,20224,20.9,26.2,24.9,5.2,37.5,55.7,3.9,1.3,0.0,0.0,40684,3455
4290,4309,3202,13455,19.9,9.2,33.5,4.0,90.2,1.9,0.0,7.2,0.0,0.0,61146,4110
1976,2002,3134,25582,9.5,36.0,22.3,2.7,14.9,59.6,23.7,1.0,0.0,0.0,40303,1787
3294,3273,5816,108691,5.1,77.5,4.4,3.2,3.7,74.8,3.3,15.5,0.0,0.0,129148,5393
1562,1387,2090,29116,18.6,37.1,14.4,7.0,2.6,78.6,0.0,16.6,0.2,0.0,51164,1532
2172,2191,3324,81097,3.4,67.3,10.4,3.8,1.9,80.6,5.2,9.7,0.0,0.0,102333,2104
2453,2167,3131,45068,13.4,65.8,11.2,4.2,26.1,59.4,0.4,7.2,0.0,0.4,88192,2300
4280,4823,6834,28717,7.0,46.0,18.2,7.7,10.0,74.2,8.3,6.0,0.0,0.0,67656,4266
2369,2419,3578,40266,6.2,47.3,12.3,3.8,3.0,92.9,0.0,1.7,0.2,0.0,92188,2583
1885,2224,2985,19423,29.1,25.3,30.3,6.4,6.8,31.3,48.4,0.2,3.3,0.0,31987,1774
2854,2664,3790,26569,13.2,34.1,16.5,4.0,10.3,64.5,19.9,1.8,0.2,0.0,54750,2758
896,1165,1520,15940,37.5,19.2,27.9,17.7,0.5,19.2,77.0,0.3,0.0,0.0,35677,807
2072,2394,3035,46644,5.4,62.3,9.9,3.9,6.7,68.3,8.6,6.3,0.0,0.0,117083,2393
1831,2109,3243,65457,5.6,61.4,13.9,4.3,0.7,87.9,7.3,2.2,0.0,0.0,93618,1839
1142,1234,1676,35117,4.5,37.0,25.0,4.1,7.5,0.3,88.7,0.5,0.0,0.0,97500,1238
1026,992,1701,29821,11.8,32.7,19.8,2.4,1.6,97.6,0.0,0.2,0.0,0.1,50568,1217
2292,2398,3453,31740,10.2,39.2,12.3,8.0,12.4,77.5,5.8,0.7,0.5,0.7,70781,2526
836,969,728,10229,48.6,45.4,24.5,15.5,1.7,1.6,73.2,21.3,0.0,0.0,17156,518
619,614,949,30465,4.4,31.0,16.2,1.7,7.5,89.6,0.3,0.0,2.5,0.0,56354,575
4250,4437,5759,17083,31.1,15.4,36.2,10.9,74.7,19.2,4.7,0.4,0.0,0.0,31804,3626
2575,2502,3218,22721,10.3,31.9,8.7,3.0,0.7,98.4,0.5,0.0,0.0,0.0,59946,2005
2226,2328,3542,26113,7.1,22.4,14.0,1.0,4.1,83.2,7.2,3.6,0.1,0.0,54493,2293
2768,3107,4182,30388,27.9,43.8,26.9,6.2,37.7,21.7,34.6,2.7,0.0,0.0,53633,3375
5043,5326,8173,23518,18.4,38.9,17.2,5.5,3.0,93.4,0.6,0.6,0.8,0.0,42730,4654
3266,3056,4517,34649,11.7,49.1,10.5,6.4,31.0,23.4,8.6,30.1,0.0,0.0,90795,3197
766,1070,1191,34941,15.4,66.3,9.5,2.9,4.1,24.2,19.0,50.1,0.0,0.0,84044,839
3221,3943,5360,28494,13.1,30.1,22.3,5.2,4.1,85.6,3.1,2.4,0.0,0.0,50864,3027
728,787,1120,19649,16.5,32.6,24.3,16.5,0.9,29.9,67.1,0.1,0.0,0.0,36023,650
919,825,1183,13159,41.3,12.9,28.9,3.8,16.4,10.7,63.2,0.0,0.7,0.0,26071,606
1308,1899,2675,38079,33.0,52.2,19.2,3.1,0.3,94.6,1.1,2.7,0.0,0.6,67946,1778
3848,4086,5281,51505,3.5,63.2,4.5,2.9,1.7,77.1,6.1,14.4,0.0,0.0,97361,4557
1227,1205,1850,19881,14.1,28.6,15.9,1.0,1.0,91.8,0.7,0.1,2.1,0.0,42188,1263
2093,2754,4118,38039,3.7,42.0,8.4,5.6,9.8,73.4,10.2,6.1,0.4,0.0,72060,2311
1535,1500,2374,39426,9.5,38.9,16.9,2.0,1.4,95.2,1.0,1.5,0.0,0.0,85380,1641
1936,2072,3117,32437,6.8,35.7,12.7,5.3,0.6,89.1,5.8,0.9,0.2,0.0,76993,2025
2044,2552,3400,23092,23.2,32.6,22.1,5.8,4.8,59.4,11.3,0.6,17.8,0.0,39665,1802
1662,2092,3081,27420,17.0,33.4,20.9,6.7,9.6,74.4,9.4,3.4,0.0,0.0,46063,1589
3437,4137,4871,24548,13.5,23.7,13.2,8.9,67.6,21.2,6.1,2.4,1.0,0.0,42077,3063
3205,3172,4933,79742,6.2,60.5,11.4,3.4,3.8,88.3,0.0,6.3,0.0,0.0,139803,3120
3113,3256,4542,30847,10.3,36.3,15.8,8.3,1.1,97.2,0.0,0.6,0.0,0.0,72059,2963
2342,2310,3733,42098,7.1,60.0,11.9,3.1,8.1,82.2,4.0,2.3,0.9,0.0,75821,3035
1658,1624,1638,22246,8.5,33.2,23.7,12.2,7.9,3.9,79.0,5.8,0.0,0.0,53308,1761
1134,1165,1730,22973,14.3,27.5,11.2,6.7,0.0,97.9,0.5,0.0,0.0,0.0,46016,1010
946,980,1590,40581,7.4,58.9,14.9,4.6,22.8,71.0,2.0,1.5,0.8,0.0,66875,905
1209,800,1608,22642,31.1,33.7,26.0,11.3,5.0,31.7,62.7,0.2,0.0,0.0,30060,947
2027,2139,3103,19080,23.8,32.2,19.9,7.6,4.3,73.4,1.0,1.1,10.7,0.1,32409,1586
2579,2598,3918,34271,4.2,34.7,15.9,2.8,1.2,80.5,12.1,4.4,0.0,0.0,61261,3299
3444,3572,5415,25109,10.8,29.0,15.0,2.1,4.4,91.9,2.7,0.0,0.2,0.0,50407,3294
753,1303,1965,48127,3.7,56.3,13.2,11.7,0.9,99.1,0.0,0.0,0.0,0.0,60643,561
3500,2974,5163,50656,9.7,31.4,17.9,3.2,5.7,93.1,0.1,0.8,0.0,0.0,82222,3081
2022,2048,2474,24254,26.6,26.5,25.2,6.8,29.1,38.1,22.3,4.0,0.8,0.0,36278,2044
1562,1744,2366,17483,34.5,36.7,16.4,11.0,14.9,74.0,1.0,6.4,0.0,0.0,35383,1887
966,1066,1628,20843,19.4,22.4,26.7,9.3,15.4,74.5,7.0,0.7,0.0,0.0,39149,887
1615,1682,2668,29856,7.2,27.8,13.3,2.2,3.1,96.5,0.1,0.0,0.1,0.0,61146,1746
2300,1962,2632,30304,21.8,43.1,19.2,10.0,33.1,35.8,3.1,25.6,0.0,0.0,62177,2579
2279,2651,3575,20324,21.6,27.9,15.0,4.0,18.0,70.2,2.5,1.7,1.4,4.9,35179,2095
961,1497,2028,18565,40.1,23.2,24.2,13.2,0.0,40.6,57.1,0.5,0.0,0.0,17089,888
2123,2203,3386,48513,4.5,58.6,10.3,3.3,11.6,76.4,6.2,2.5,0.9,0.0,82232,2400
2626,2988,4620,50755,15.1,47.7,16.8,9.1,17.5,65.7,11.1,5.2,0.0,0.0,51939,2570
2333,2183,3679,29160,14.1,28.2,16.7,5.1,0.5,96.6,0.5,0.8,0.2,0.0,54360,2082
1220,1204,1937,28094,8.7,33.2,26.2,4.3,14.1,82.1,0.0,0.3,3.3,0.0,61290,785
1534,1579,2078,38036,4.7,46.6,14.9,2.7,14.6,77.5,1.1,3.1,1.3,0.2,99286,1603
2716,3047,4275,42542,2.2,51.0,13.0,2.2,26.0,55.6,7.2,5.5,0.0,0.0,84427,2955
2407,2764,3877,22035,19.5,25.4,25.3,6.8,3.3,69.0,24.7,0.7,0.0,0.0,32344,2232
2780,3013,4655,38688,2.5,37.6,11.7,4.8,2.2,88.0,2.0,4.1,0.4,0.0,85000,2894
1457,1578,2170,24582,12.0,34.5,17.6,5.1,4.1,89.9,0.0,0.6,2.7,0.0,48000,1222
3141,3046,4566,38977,9.2,42.3,20.9,2.9,23.7,67.5,0.6,4.0,0.0,0.0,67989,3160
2418,2593,3133,44571,9.2,47.4,17.6,7.2,5.4,41.6,48.1,3.9,0.2,0.0,81114,2852
2081,2533,2930,26203,17.5,42.7,14.8,9.8,48.1,38.6,12.2,0.2,0.0,0.0,59402,2103
1552,1675,2695,57811,3.3,46.8,10.1,3.0,0.4,95.1,0.5,0.2,0.2,0.0,69315,1667
1984,2040,3017,25112,20.6,26.4,13.9,7.6,2.6,93.5,2.7,0.3,0.0,0.0,40737,1767
1932,2430,3042,66834,7.4,56.2,6.3,5.5,19.2,57.1,8.1,8.1,0.0,0.0,72272,2179
1268,1263,2098,23890,12.3,28.2,17.0,8.8,0.0,99.2,0.0,0.0,0.0,0.0,41802,798
1297,1215,2049,18901,19.4,36.5,13.4,10.4,2.1,93.4,0.1,0.0,4.1,0.0,34731,812
3648,3829,5992,36271,6.0,42.1,15.5,7.9,1.7,86.6,8.3,1.1,0.0,0.0,77385,3363
3626,3687,4771,21698,11.3,31.2,17.3,12.1,16.3,25.6,50.3,2.9,0.0,0.0,57224,2375
1573,1505,2558,23898,15.2,28.3,24.0,5.1,11.1,47.7,32.1,4.1,0.5,0.0,45487,1675
875,1051,1467,41603,4.9,58.5,5.5,2.4,8.9,86.8,1.9,1.8,0.0,0.0,88833,935
1732,1818,2883,28928,5.4,30.2,10.1,8.3,0.2,92.1,6.4,0.7,0.1,0.0,60556,1610
3200,2920,4439,61238,4.6,60.1,9.3,4.6,4.8,88.7,0.3,5.0,0.0,0.0,117235,3147
3254,2813,4201,16576,22.3,9.4,18.3,9.3,14.9,83.7,0.1,0.2,0.0,0.0,37644,2456
1959,2059,3187,39043,11.1,33.6,14.8,7.2,7.7,77.4,4.5,9.2,0.0,0.0,72250,2100
1889,2159,1870,16363,20.6,21.0,16.2,13.2,69.4,27.3,0.3,0.5,0.7,0.3,58647,1373
1238,1328,1712,26900,10.7,21.6,16.5,13.9,35.6,21.8,27.6,13.8,0.5,0.0,48207,1237
1060,1181,1664,55811,1.6,61.7,7.7,1.5,4.3,66.8,16.3,10.9,0.0,0.0,126111,1232
1031,954,759,15826,39.5,28.5,28.2,5.1,19.3,6.2,2.0,72.0,0.3,0.0,31776,869
2127,1767,2658,31603,6.5,31.6,13.0,5.9,59.4,39.2,0.1,0.0,0.0,1.0,60996,1827
2802,2932,4248,35213,8.1,52.8,7.1,4.9,28.0,58.8,9.7,3.2,0.0,0.0,81750,2958
804,829,1202,47802,2.4,50.6,13.0,8.1,8.6,63.9,0.0,27.5,0.0,0.0,124219,875
4933,5210,6942,28749,10.8,41.2,14.7,3.1,53.1,27.9,1.5,14.5,0.0,0.0,85000,4811
3418,3569,5574,57602,4.0,68.3,12.8,4.5,4.7,82.1,2.0,6.0,0.0,0.0,99547,4736
4015,3394,5021,13610,28.0,12.3,28.9,12.3,17.3,61.3,18.8,0.8,0.0,0.0,28658,2804
1530,1694,2672,29872,9.3,34.7,17.4,2.7,1.8,97.1,0.2,0.6,0.2,0.0,48162,1629
1635,2066,3040,42059,15.4,39.5,30.8,4.3,16.8,74.3,0.5,5.8,0.0,0.0,61860,1606
1626,1372,1623,20542,13.6,20.8,32.3,9.1,60.4,5.0,22.4,9.4,0.0,0.0,46936,1585
1502,1520,1949,21456,9.8,22.0,25.4,8.7,57.1,6.6,0.0,31.4,0.0,4.2,74550,1400
2985,2815,2940,16481,27.6,18.5,18.0,11.1,69.8,24.2,1.8,0.4,2.1,0.0,50992,2563
959,829,1444,36792,9.7,41.8,13.4,9.4,3.2,79.5,15.4,0.3,0.0,0.0,53819,1016
3052,3303,4625,34355,4.3,47.9,13.5,6.1,17.7,64.5,8.4,6.7,0.1,0.0,98833,2982
5842,6201,8083,38243,2.2,53.2,9.5,4.4,2.1,62.2,14.3,18.6,0.3,0.0,107446,6299
733,792,1019,59219,4.1,56.8,6.2,8.0,4.6,77.8,2.7,13.9,0.0,0.0,114861,679
2222,2165,3737,69309,4.8,68.1,5.4,1.9,7.5,87.1,1.3,0.6,0.0,0.0,115337,2968
1414,1767,2399,16815,28.0,29.6,22.1,6.9,2.5,51.6,29.0,0.0,16.6,0.0,29358,1260
1283,1608,2042,32294,4.6,52.3,11.5,6.2,4.2,43.5,43.7,6.5,0.0,0.0,50885,1761
1525,1333,2676,36910,25.6,57.7,9.2,5.5,9.4,53.6,27.2,7.5,0.0,0.0,35786,1644
3204,3782,5511,8898,48.9,23.1,13.3,24.4,99.7,0.0,0.0,0.0,0.0,0.0,20778,1657
1271,1500,2076,18841,17.9,21.2,17.5,8.6,3.7,84.0,11.4,0.0,0.0,0.0,42500,1124
1529,1666,2378,47637,4.2,57.1,11.2,2.5,2.1,89.8,0.0,6.3,0.0,0.0,95000,1539
3303,3502,4439,45831,3.7,54.0,8.9,2.7,1.5,84.3,7.8,3.9,0.0,0.0,116149,3508
2470,2929,3030,19973,19.9,16.5,46.9,4.6,10.9,2.9,2.4,51.8,0.4,21.2,62629,2727
2488,2650,3453,25447,7.6,33.1,15.9,3.6,12.6,61.0,19.0,4.6,0.4,0.0,59237,2484
2340,2527,3701,42901,10.2,47.2,15.1,3.8,2.4,82.3,2.9,0.2,2.5,0.0,79735,2435
2727,3247,3785,25156,22.7,34.8,16.8,9.3,33.5,54.3,9.9,1.3,0.0,0.0,46544,2690
1944,1556,1407,21007,22.2,25.3,19.9,8.8,63.5,30.1,3.3,0.5,0.0,0.0,42990,1887
1108,1125,1879,60728,2.7,56.9,7.3,2.8,2.5,84.8,3.8,8.6,0.0,0.0,116176,932
1930,2156,2821,19134,22.1,27.8,24.7,5.0,38.6,37.1,11.0,3.9,8.3,0.0,38676,2526
2192,2226,2887,14032,37.1,25.3,30.3,14.1,0.9,15.4,0.1,0.0,81.3,0.0,25221,1195
2282,2013,2353,18134,14.8,17.6,28.3,3.8,70.6,24.4,1.2,0.9,1.3,0.0,43478,1984
1114,925,1575,38815,4.5,42.3,11.8,1.5,3.5,91.8,1.2,1.6,1.4,0.0,88274,1283
1625,1749,2386,20794,15.4,28.6,26.4,5.6,10.4,78.4,2.0,1.9,0.5,0.1,40422,1618
2462,1969,2983,51669,4.4,44.9,19.4,6.9,23.7,46.6,18.7,10.1,0.0,0.0,101010,2571
1817,2097,2688,41450,8.0,48.0,15.3,5.6,6.2,70.9,13.9,5.6,0.0,0.0,64402,2135
1952,2325,3176,20009,18.3,24.7,24.2,7.1,12.5,77.6,0.4,0.1,5.4,0.0,37409,1991
1868,2281,2885,31636,10.1,22.8,30.0,12.0,5.8,1.8,91.3,0.6,0.7,0.0,81086,2115
1949,2021,2957,30349,8.7,31.7,16.8,3.4,0.5,96.9,0.5,1.4,0.0,0.0,69830,2055
1816,1917,3034,25564,8.4,23.1,14.4,5.1,0.6,50.9,47.3,0.3,0.0,0.0,57431,1870
3394,3239,5337,34570,5.9,32.0,19.1,7.6,2.3,95.5,0.0,0.9,0.0,0.0,61277,3567
2736,2219,3791,17456,20.4,30.0,21.6,6.6,7.7,50.9,37.3,0.4,0.0,0.0,37997,1892
1829,2096,3203,28922,13.8,41.0,12.5,6.9,1.4,75.4,20.9,1.2,0.0,0.0,47628,1938
1909,2240,1973,40266,12.1,69.4,10.1,11.6,5.2,27.1,10.9,53.3,0.3,0.0,76335,2210
3013,2842,4621,34651,10.4,34.7,15.0,12.1,2.7,91.0,1.3,1.5,0.7,0.0,49128,2390
2116,2253,3009,30884,4.0,37.6,12.5,5.5,32.4,49.4,9.7,6.9,0.0,0.0,65511,2206
2881,2671,4145,34008,12.3,34.3,17.7,3.9,13.7,80.2,0.8,2.1,1.0,0.0,75444,2467
2000,2419,3005,20573,17.6,36.1,17.0,12.3,1.1,73.4,7.7,3.3,6.0,0.0,45841,1805
2742,2635,3631,36714,5.2,48.2,17.8,3.5,10.2,8.5,2.8,76.3,0.0,0.0,124963,2618
2485,2808,3658,23047,13.4,20.4,15.0,5.2,6.4,62.8,27.2,1.3,0.4,0.0,62455,2692
1811,1987,2795,25914,8.1,35.4,14.9,7.4,0.8,77.0,20.7,0.0,0.0,0.0,60325,1963
969,897,1322,20216,36.5,43.5,19.4,9.3,40.4,37.8,18.4,2.1,0.0,0.0,39286,842
2082,2121,3179,45544,2.8,55.5,13.3,3.5,0.5,92.2,2.0,3.5,0.0,0.0,108558,1995
1636,1368,2412,33812,9.0,40.2,15.3,4.1,0.1,96.0,1.5,0.0,0.7,0.0,70275,1457
1690,1920,2753,34587,8.2,41.2,17.0,2.2,25.0,58.9,3.5,11.5,0.0,0.0,76719,1751
4056,4578,6333,49329,1.0,61.0,12.3,3.0,6.7,85.9,1.2,1.6,0.8,0.0,122292,4261
1478,1756,2148,15574,33.9,11.7,39.5,17.8,12.8,23.3,60.2,0.0,0.0,0.0,30558,1029
2426,2719,4117,37171,4.0,47.9,17.4,4.0,10.1,83.7,0.9,1.7,0.3,0.0,83816,2626
1356,1553,2171,18753,24.6,28.8,21.7,10.1,62.3,32.7,3.5,0.0,1.5,0.0,33264,1039
5080,5917,7314,29238,7.9,32.2,17.4,6.3,40.3,47.1,0.8,6.4,0.0,2.6,83005,5359
1622,1726,2602,43083,4.5,47.7,12.0,0.3,18.3,74.6,2.9,1.7,0.0,0.0,85313,1856
1939,2807,3747,8275,53.8,28.1,34.0,19.0,99.5,0.5,0.0,0.0,0.0,0.0,15804,1063
1572,1632,2424,46713,13.3,56.2,10.4,8.3,4.7,63.8,23.5,3.8,0.0,0.0,63269,1800
2990,3327,4791,27487,7.3,36.0,19.8,6.6,13.4,81.0,3.6,0.0,0.4,0.0,53520,3335
2264,3073,3983,25302,11.2,44.9,23.2,5.2,5.5,82.0,4.9,6.2,0.0,0.0,64021,2917
2054,1788,2973,54633,4.3,53.4,9.2,6.6,2.1,92.4,1.5,1.9,0.0,0.0,77039,1725
2867,2931,4844,31626,12.2,38.9,18.8,7.6,1.0,47.0,42.2,2.1,0.0,0.1,50833,3585
2586,2558,3805,35293,2.1,44.6,12.8,3.7,1.2,93.5,2.5,1.0,0.0,0.0,75919,2602
2285,2399,3448,36548,3.1,37.2,11.1,3.7,2.9,87.4,5.4,1.0,0.0,0.0,81953,2860
3871,3589,4444,33208,4.2,46.0,20.5,10.1,33.4,31.9,18.0,13.4,0.1,0.1,92147,3865
1972,2030,2653,36555,10.8,29.4,17.4,5.5,43.8,43.7,1.2,8.3,0.2,0.0,62317,2129
2685,2410,3891,32010,3.5,23.7,25.6,4.6,6.7,91.8,0.0,0.6,0.0,0.0,76310,2527
2136,2515,2661,40692,20.1,52.8,24.5,7.7,42.8,24.3,23.1,6.9,0.0,0.0,59811,2918
1471,1745,1785,14659,26.5,7.2,33.0,13.4,38.9,41.1,10.3,2.3,0.0,0.0,33659,1345
3027,3301,4385,22468,17.6,24.1,26.6,1.1,3.5,25.6,68.7,0.4,0.0,0.0,48502,3244
1463,1295,2191,36349,7.8,38.4,22.8,8.2,29.5,63.1,2.8,1.3,0.0,0.0,54413,1159
676,729,1034,31545,13.5,55.6,17.4,7.4,13.8,69.3,6.6,3.2,1.3,0.4,51136,642
2590,3044,4211,39834,4.6,45.9,12.7,8.5,14.5,49.4,22.1,8.0,0.0,0.0,111176,2946
703,585,1026,28281,33.0,42.8,22.8,4.1,5.1,72.6,18.0,1.1,0.0,0.0,42813,732
