Men,Women,VotingAgeCitizen,IncomePerCap,Poverty,Professional,Service,Unemployment,Hispanic,White,Black,Asian,Native,Pacific,Income,Employed
2036,2212,3186,35432,14.1,42.0,9.3,2.8,9.7,78.6,1.1,1.9,1.2,0.2,64750,2070
1995,2680,3430,34392,13.4,33.0,16.6,10.8,4.5,6.4,82.6,3.2,0.0,0.0,57279,2250
2240,2504,3358,35185,3.3,48.4,14.4,3.9,10.4,74.4,2.5,8.2,1.3,0.0,86051,2578
8351,8400,10302,43657,5.0,56.8,9.8,4.4,17.1,38.2,25.4,15.5,0.2,0.0,112116,8412
2834,2595,4253,38900,3.7,49.8,7.3,1.3,7.3,85.6,2.4,1.9,0.0,0.0,80700,2885
2382,2144,3207,28734,11.2,32.4,21.0,7.0,5.5,77.2,16.3,0.3,0.0,0.0,59052,2199
3007,2920,3936,24381,12.4,24.2,21.1,7.5,64.1,25.8,5.3,2.2,0.0,0.0,62040,2745
2029,1867,2455,15436,19.1,32.6,21.7,3.5,30.1,61.6,1.2,3.2,0.0,1.2,40186,2053
3921,1386,4065,11099,49.6,11.5,30.3,13.0,80.0,9.7,9.0,0.3,0.0,0.0,13467,960
1244,1512,2132,25184,19.3,36.3,14.6,3.8,4.1,90.8,1.3,2.4,0.0,0.0,30369,1231
1313,1477,2364,47647,8.2,46.3,20.9,2.3,1.1,98.7,0.2,0.0,0.0,0.0,76087,1098
1895,2148,3011,30410,10.7,27.0,25.0,7.2,7.4,78.0,2.2,7.2,0.0,0.0,72115,2112
2885,2390,1969,21493,28.4,34.2,25.9,7.5,39.8,30.9,19.7,6.6,0.5,0.3,49487,2581
1091,1020,1018,31611,17.6,45.9,12.3,4.6,25.4,21.8,3.0,47.7,0.7,0.0,65242,1101
2990,3027,4200,26785,3.6,35.2,14.8,3.9,17.5,71.5,4.7,3.5,0.1,0.0,73311,3171
1320,1161,1835,28522,34.7,36.1,33.2,7.8,32.8,52.9,3.9,8.9,0.0,0.0,28125,1344
2423,2661,3135,23565,24.6,25.6,30.1,0.8,16.2,73.4,2.3,3.2,0.0,0.0,41009,2579
2010,1669,2801,79275,8.7,66.6,7.2,6.2,12.7,78.9,0.6,2.7,0.0,0.0,87378,2343
2056,2321,2866,101585,2.6,81.4,4.9,3.2,4.0,73.2,1.4,17.8,0.0,0.0,228816,2163
1340,1573,2220,22593,14.7,37.0,23.0,4.4,2.2,95.5,0.0,0.0,1.6,0.0,43110,1210
2295,2706,3571,16383,26.4,30.5,18.8,9.1,3.2,39.4,0.2,0.6,45.4,0.0,37686,1759
3975,3861,5868,33207,13.8,38.6,17.0,4.6,21.8,59.5,5.9,5.1,1.0,1.7,53689,3817
1541,2005,2634,20856,20.7,22.8,29.6,3.6,0.8,43.7,54.5,0.0,0.0,0.0,37233,1582
2656,3225,4530,19451,25.0,33.8,22.1,13.4,61.5,15.8,5.3,14.1,0.0,0.8,58875,2624
1830,2158,2753,29613,9.1,48.3,20.7,8.3,7.6,71.9,8.2,6.9,0.0,0.6,66860,1873
2043,1852,2659,23464,9.9,22.7,12.4,2.4,2.3,97.3,0.1,0.2,0.0,0.0,54958,1723
1870,1828,2278,18716,28.2,25.4,36.1,14.8,33.0,3.6,57.9,4.8,0.0,0.7,31417,1449
1992,2033,3117,40631,4.4,47.0,7.0,3.7,3.4,81.6,13.5,0.2,0.0,0.0,82000,2060
991,869,1385,55805,6.5,59.7,14.2,8.0,8.9,79.0,1.1,6.8,0.0,0.0,78906,1227
1776,1760,2619,30312,7.0,36.5,10.5,1.0,6.4,91.9,0.6,0.6,0.1,0.0,57917,1805
2436,2055,2107,8098,49.3,10.7,19.8,6.8,0.1,84.3,4.2,5.7,0.0,0.0,22974,1092
2671,2735,3899,24376,15.6,29.6,16.5,7.1,10.0,86.7,0.9,0.6,0.7,0.0,51758,2375
2458,2319,3841,43539,14.4,45.2,16.7,4.7,8.0,64.4,18.0,0.0,1.4,0.0,46127,2830
1744,2037,2937,29178,14.3,33.7,18.5,6.1,26.2,56.5,1.1,11.3,1.9,0.0,60912,1778
1542,1400,1893,25080,23.3,32.8,22.2,4.8,32.8,4.3,1.5,59.2,0.0,0.5,67143,1387
2544,2378,2978,32294,6.6,31.1,22.1,7.1,30.4,60.6,3.3,4.6,0.0,0.0,79545,2603
2895,3001,3603,19021,19.7,22.6,28.5,7.6,46.2,37.1,12.6,0.1,0.0,0.0,47929,2614
1878,2254,3135,24812,13.4,28.3,20.1,1.1,0.3,98.4,0.2,0.5,0.2,0.0,49177,1987
1009,1046,1408,13433,36.4,10.3,15.4,13.3,6.0,87.9,1.7,0.0,0.0,0.0,28519,641
1557,1473,2429,31314,6.6,25.8,19.2,7.3,3.1,91.2,1.8,1.2,0.0,0.0,66481,1358
1092,1392,1723,21654,8.3,23.2,22.9,3.6,7.5,77.9,11.6,0.0,0.2,0.0,45000,1347
697,953,1320,13695,40.7,18.2,35.3,16.5,0.0,0.4,97.3,2.1,0.0,0.2,19442,521
1343,1090,1868,33547,3.0,38.8,19.0,7.9,29.3,58.0,0.5,8.3,1.2,0.0,87589,1079
2286,2759,2920,20032,16.8,19.6,21.0,7.9,30.4,27.5,36.4,1.2,0.0,0.3,44089,2567
1246,1412,1960,46324,1.4,59.8,10.4,4.8,20.5,67.8,2.3,6.3,0.0,0.1,124125,1225
1585,1906,2624,26075,18.7,34.7,17.4,8.0,2.9,58.1,27.1,10.4,0.0,0.0,45202,1718
2401,3003,5226,33293,8.2,41.4,16.1,14.8,0.3,97.9,0.5,0.0,0.0,0.0,40978,859
1955,1869,2995,75655,10.1,67.5,8.8,3.3,12.4,74.5,0.0,10.0,0.0,0.0,116683,2628
4862,4593,5752,43312,7.4,65.2,11.8,6.9,8.5,34.2,21.7,34.7,0.0,0.0,102625,4650
1429,1476,2060,61968,3.1,60.9,16.6,2.4,8.7,62.6,12.2,10.7,0.1,0.0,154833,1503
3445,3391,5406,31351,8.8,33.6,14.0,4.7,4.7,87.8,4.1,0.5,0.7,0.0,69125,3340
2722,1787,3362,19079,10.3,17.4,34.2,9.0,17.1,16.5,65.5,0.0,0.0,0.2,46661,1385
771,794,1162,47767,6.4,57.2,18.1,6.9,16.0,62.2,1.5,17.0,0.0,0.0,77800,843
668,848,1058,14404,39.4,16.7,38.3,19.8,0.0,9.5,87.2,1.9,0.0,0.0,29201,527
3973,3433,5202,41179,1.7,47.3,9.1,2.9,0.4,98.8,0.0,0.5,0.0,0.0,102378,4101
3649,4334,4750,13752,34.4,26.2,17.8,12.1,56.2,28.5,8.1,1.9,0.0,0.0,28438,2541
2812,3456,4460,15302,34.7,18.3,28.2,12.2,0.0,5.2,93.8,0.0,0.0,0.4,32393,2446
1125,1183,1862,33655,10.0,36.1,16.9,2.9,0.9,95.1,2.0,0.2,1.4,0.0,63438,1223
2856,3081,4257,26079,4.3,27.6,18.3,4.5,1.5,85.7,6.8,0.5,0.0,0.0,63495,2750
936,1183,1399,41890,20.4,58.9,11.0,9.1,2.9,59.9,18.0,6.2,5.5,0.0,72000,1018
4170,4773,7137,39857,6.6,46.5,12.2,3.1,3.4,81.8,8.6,4.9,0.2,0.0,69811,3226
2354,2633,3531,15946,40.1,27.2,31.7,10.8,49.6,11.6,31.8,0.7,0.0,0.0,28482,1627
2031,2288,3016,56065,3.0,60.0,11.0,3.3,9.7,69.9,2.0,10.2,0.0,0.0,139906,2330
2680,2753,3863,73505,3.7,61.6,9.4,4.8,7.2,73.6,3.6,14.2,0.0,0.0,148636,2829
3413,3810,5333,23905,13.1,22.9,24.5,9.5,9.3,82.7,5.2,1.9,0.0,0.0,68988,3573
6192,6060,6690,18605,11.0,18.7,14.9,12.0,45.0,11.9,15.5,24.4,0.1,0.0,60308,5060
3014,3329,5039,32076,10.0,30.5,20.6,8.7,8.2,85.5,0.1,1.5,1.3,0.0,64597,3088
2079,2205,3531,29676,12.0,39.0,23.9,2.0,29.4,64.5,0.3,1.5,2.8,0.0,53170,1977
2898,3124,4093,21765,15.9,27.1,18.3,7.3,69.9,22.0,4.0,3.3,0.0,0.0,54205,2890
2243,2623,3094,19005,28.4,27.9,14.7,8.2,12.4,38.4,49.2,0.0,0.0,0.0,38275,1722
1865,2225,3347,52895,9.4,53.8,15.4,4.0,15.2,82.8,0.4,1.0,0.0,0.0,104444,1920
2010,1870,3294,31745,7.1,42.1,21.2,10.6,10.8,80.3,3.9,1.1,0.0,0.0,42066,1487
1886,1834,2778,21226,14.6,31.8,17.4,6.9,4.8,87.4,6.1,0.5,0.9,0.0,47844,1699
821,866,1320,23383,14.5,42.3,12.7,9.0,3.3,79.2,16.5,0.0,0.6,0.0,44519,686
639,667,1138,29762,10.5,32.8,18.9,5.9,0.3,98.9,0.6,0.0,0.0,0.0,43472,509
1981,2218,3108,31926,4.6,48.8,15.9,3.5,10.0,29.9,1.2,50.4,2.4,1.0,109697,2122
980,822,1635,18970,52.1,15.0,22.3,20.3,0.4,3.3,96.2,0.0,0.0,0.0,12658,452
999,1083,1221,24596,22.5,37.4,28.2,1.9,15.9,8.5,0.8,73.6,0.0,0.0,39677,1009
2921,3147,4624,27696,4.6,36.8,11.6,1.3,0.0,93.3,3.9,1.5,0.7,0.0,61188,3297
2090,1574,1495,14332,30.7,7.1,16.5,7.8,94.4,1.2,4.0,0.4,0.0,0.0,37220,1641
1783,2297,2802,17828,32.8,24.9,28.3,6.0,9.7,82.5,5.6,0.2,0.0,0.0,38145,1754
3116,3525,5023,53444,2.0,56.9,10.5,3.1,3.1,89.0,1.5,5.3,0.0,0.0,103167,3102
2084,2357,3318,22142,11.3,26.1,20.0,7.6,2.0,95.1,0.0,1.0,0.3,0.0,52642,1838
1630,2036,2674,41680,2.5,46.3,21.0,3.1,5.3,88.1,1.6,2.7,0.0,0.0,101548,2063
3675,3150,4432,24146,5.3,14.2,34.6,7.3,26.7,30.5,26.2,8.0,0.0,0.0,56215,2937
2894,2454,4465,58740,5.3,59.9,10.7,3.4,12.3,56.4,17.3,10.4,1.0,0.0,100000,3963
2616,2897,3583,20153,22.1,25.0,21.2,15.4,40.4,46.8,0.6,6.9,0.6,0.0,47829,2167
1710,2008,2936,25626,14.5,30.2,22.1,3.0,0.6,88.2,5.0,1.6,1.2,0.0,40609,1490
3435,3304,3090,15841,24.3,29.7,18.8,14.6,61.4,26.5,2.9,5.5,0.2,2.8,43989,2373
1375,1696,2744,45392,12.0,29.9,31.3,6.7,4.5,93.6,0.0,1.9,0.0,0.0,61422,1195
1166,1690,2277,23165,24.0,29.8,30.7,10.6,1.4,97.1,0.8,0.7,0.0,0.0,39531,1297
1867,2170,2618,14368,38.0,14.3,26.1,13.6,26.5,19.5,51.7,0.0,0.0,0.0,31738,1573
3102,3339,4987,50503,3.4,49.7,8.6,3.8,2.0,95.9,0.5,0.9,0.0,0.0,113413,3424
1030,1087,1415,26806,26.4,44.4,24.4,11.6,3.0,16.0,76.0,0.4,0.0,0.0,41772,856
2340,2202,3432,30405,12.1,30.6,14.5,2.1,1.7,95.5,0.4,0.9,0.1,0.0,71488,2453
2478,2873,4340,39069,9.1,39.4,17.7,4.9,7.2,90.9,0.3,0.0,0.2,0.0,65313,3013
1564,1769,2275,21718,8.2,28.0,13.6,6.8,11.8,83.5,0.8,1.5,0.0,0.0,61231,1651
2079,2068,2998,27900,7.8,41.6,13.9,2.1,7.3,87.3,0.5,2.7,0.0,1.1,59828,2270
2001,2076,2931,19082,38.4,41.2,19.2,3.0,7.2,51.1,41.6,0.0,0.0,0.0,26243,2403
2668,2302,2484,20752,24.7,26.1,33.8,6.1,56.6,25.4,9.1,6.0,0.5,0.0,44767,2437
1179,1462,2199,30484,6.7,38.2,11.2,5.0,0.5,95.8,0.9,0.6,0.6,0.0,50573,1286
2319,2031,3206,24335,21.2,24.4,16.9,10.1,9.6,85.3,2.6,0.0,0.3,0.0,50841,1907
1589,1601,2181,16172,36.1,30.1,24.4,10.3,5.4,34.0,45.6,0.4,6.9,0.0,27813,1158
1130,1337,1797,13365,35.8,23.6,19.0,16.1,0.0,3.0,95.7,0.0,0.0,0.0,32725,764
2653,2706,3300,20908,33.3,35.5,23.7,12.9,42.2,49.4,5.1,0.9,1.2,0.3,37500,2480
1555,1515,2302,79833,1.3,72.7,4.0,2.7,5.6,81.6,4.2,8.1,0.2,0.0,175446,1661
5533,5515,7680,40606,8.5,44.9,15.4,2.9,4.1,82.4,6.8,2.1,2.7,0.0,100000,5209
768,803,1244,41544,5.6,41.2,20.6,5.8,4.6,76.6,2.5,12.2,0.0,0.0,90089,806
3378,3906,5551,22549,25.3,27.9,21.8,9.9,5.9,76.3,2.9,4.3,1.2,6.0,35419,3354
2018,2213,2748,51347,13.6,67.2,15.4,5.1,2.7,86.4,1.9,7.8,0.0,0.0,64361,2137
3380,3099,4697,29806,10.3,34.6,13.7,5.4,32.0,58.5,7.8,0.4,0.1,0.0,61851,3135
4185,4127,6170,36547,3.1,40.0,18.7,4.9,1.3,97.2,0.3,0.7,0.4,0.1,87738,4246
1225,1204,1878,26852,11.6,27.2,20.8,3.8,1.9,95.6,1.2,0.5,0.4,0.0,45446,1150
1464,1851,1995,17925,20.1,22.0,36.6,10.3,28.3,40.4,22.0,0.0,0.7,0.0,39167,1362
4567,4138,3697,16226,33.0,19.8,28.3,12.4,78.0,12.4,8.3,0.7,0.0,0.0,31875,3471
2098,2043,3365,30368,11.5,38.6,17.9,3.8,1.1,96.8,0.2,0.3,0.2,0.0,63313,2228
2879,3151,2952,17235,30.8,21.4,26.6,14.2,47.3,16.6,16.4,8.7,2.0,3.8,44014,2356
2426,2571,3378,35276,4.8,44.0,13.7,5.0,23.8,48.7,10.2,15.9,0.5,0.0,79158,2802
1371,1748,2594,30137,11.9,41.7,25.3,4.7,15.0,68.1,10.7,3.9,0.0,0.0,41928,1693
1729,1714,2224,36603,5.9,46.9,15.0,4.6,14.3,79.9,0.0,1.6,0.0,0.1,101927,1614
3433,3543,5311,23594,11.8,25.8,13.6,3.4,12.8,82.5,3.4,0.0,0.0,0.2,43604,3037
3511,3615,5388,35850,23.4,41.7,18.6,7.2,30.0,59.9,0.3,3.4,0.3,0.0,57863,4830
2584,2428,3880,23887,11.3,22.6,17.0,7.1,11.6,83.7,2.4,0.0,0.3,0.0,59727,2629
2193,2320,3358,44879,2.4,58.3,9.8,2.9,1.1,92.0,2.9,2.1,0.1,0.0,87287,2531
2453,2436,3145,24681,8.7,34.9,13.0,6.4,55.3,23.4,13.8,2.9,2.6,0.1,70855,2415
1483,1447,2244,58872,4.9,54.1,17.1,5.3,10.2,86.9,0.5,0.0,0.0,0.2,75682,1822
1611,1154,2292,17450,23.0,32.7,15.2,12.6,3.2,65.0,30.8,0.0,0.7,0.0,34444,857
2273,2142,3423,10831,44.7,12.1,39.9,20.2,93.4,6.0,0.0,0.0,0.0,0.0,19474,1340
802,755,1297,29466,21.3,25.2,17.5,18.6,0.6,96.9,0.1,0.0,0.4,0.0,39643,452
676,553,1082,40893,21.2,49.7,18.5,8.2,5.5,79.3,6.7,0.4,6.9,0.0,40625,616
2031,2207,3439,24663,10.3,26.7,21.5,6.1,1.2,97.8,0.8,0.0,0.0,0.0,46164,1743
1425,1805,2372,20746,15.2,29.4,17.7,5.8,1.6,94.3,1.7,0.3,1.1,0.0,40731,1487
2063,2097,2700,18625,14.7,24.6,21.0,8.6,27.5,49.2,6.5,4.0,1.5,10.2,42450,1592
3438,4032,5241,29996,1.1,38.0,14.0,6.5,5.9,41.1,42.3,8.1,0.0,0.0,80065,3869
1562,1626,2508,8012,53.0,32.3,12.9,2.9,100.0,0.0,0.0,0.0,0.0,0.0,16007,943
3055,2994,4613,30786,12.9,42.7,17.9,2.7,17.1,71.0,5.9,0.4,0.3,0.0,76548,3070
1112,1101,1836,56371,6.7,43.9,13.6,3.5,1.0,98.1,0.0,0.9,0.0,0.0,97813,1052
1661,2185,2927,17789,13.1,21.4,23.4,5.5,0.7,69.1,23.1,1.3,0.0,0.0,37056,1745
2260,2537,3944,24135,14.8,34.7,17.0,3.3,4.7,87.0,1.3,4.3,0.5,0.0,45995,1990
2686,3233,4538,34025,7.9,37.8,10.3,8.2,8.4,75.5,1.2,12.8,0.0,0.0,58062,3145
853,1116,1624,46077,2.8,55.8,11.3,3.0,1.0,91.7,1.5,4.6,0.0,0.0,83833,1175
1545,1725,2437,31960,10.6,26.7,20.5,4.3,5.7,90.9,2.9,0.4,0.0,0.0,62013,1623
2188,1862,2055,42805,8.4,59.7,15.0,5.4,9.8,34.2,5.9,45.8,0.0,0.3,83636,2587
831,858,1316,26226,8.5,30.8,25.0,6.9,6.5,64.8,25.2,0.0,0.0,0.0,37669,956
838,990,1457,33029,7.2,61.6,0.9,6.6,99.1,0.9,0.0,0.0,0.0,0.0,60380,796
1722,1667,2073,19646,17.1,15.6,37.9,1.2,28.7,64.7,1.8,0.0,0.0,0.0,41701,1658
998,1010,1168,14966,38.7,4.5,41.9,14.8,59.4,13.4,13.2,12.4,0.0,0.0,18459,712
2852,2923,4710,33652,10.6,37.4,20.4,10.1,0.6,97.2,0.1,0.0,0.0,0.0,40304,2286
2966,3140,4488,26270,18.3,38.1,20.5,6.7,6.0,74.0,17.9,0.7,0.0,0.0,48412,3207
2122,2269,3345,16885,22.1,19.9,20.5,7.6,3.6,90.1,5.0,0.2,0.2,0.0,31078,1509
1424,1770,2101,32919,10.8,48.0,9.6,4.7,26.1,38.7,12.6,19.0,0.0,0.0,73438,1555
1336,1845,2037,27925,13.6,33.3,38.1,10.4,5.6,46.8,1.9,44.0,0.0,0.0,56607,1659
3102,3204,3638,21972,29.5,19.9,19.3,9.1,18.4,25.5,39.8,10.9,0.0,0.0,40318,2830
2996,2871,4828,40526,3.9,37.6,13.9,4.7,2.2,94.2,0.4,1.0,0.2,0.0,95675,3434
2619,2857,3885,25989,15.2,21.5,27.8,6.7,9.6,49.1,30.6,5.6,0.0,0.0,57173,2908
2308,2577,4180,36287,9.4,26.6,16.5,0.0,0.0,97.4,0.0,0.0,1.8,0.0,74180,2229
2604,2803,4142,29104,5.4,27.1,21.3,6.5,21.6,66.0,1.6,9.6,0.2,0.5,63568,3134
1044,912,1311,31089,11.2,20.9,38.6,5.8,14.5,61.0,22.9,1.5,0.0,0.0,51176,1135
1121,1420,2028,21687,14.5,30.7,19.9,10.3,11.5,79.5,7.6,1.4,0.0,0.0,36250,1083
2263,2800,3685,43381,4.2,43.9,9.1,0.3,1.1,97.6,0.7,0.7,0.0,0.0,74737,2844
1439,1468,2498,33004,12.8,56.6,15.5,4.6,1.7,86.3,5.3,2.6,0.0,0.0,58235,1636
2223,2246,3516,25591,10.4,25.5,25.8,6.3,3.7,88.9,0.0,0.2,0.8,0.0,52321,1912
1734,1944,2884,37074,2.7,47.2,23.0,3.2,9.8,83.3,0.8,4.9,0.1,0.0,69830,1775
2461,2800,3580,30396,1.5,41.1,17.7,6.5,9.4,25.6,58.7,4.2,0.0,0.0,79297,2679
2967,3410,4919,34148,3.3,47.9,6.0,4.1,13.9,77.6,3.2,4.2,0.3,0.0,77500,3164
2364,2486,3764,20053,15.4,23.7,15.3,13.6,2.7,81.8,13.1,0.0,0.0,0.0,38197,1939
2227,2402,3376,22599,15.8,33.1,13.8,5.9,2.9,87.6,1.6,0.0,5.2,0.1,50417,1869
2243,2338,3292,35142,3.3,51.0,10.7,7.2,2.7,89.3,0.3,5.2,0.0,0.0,86351,2204
732,785,1292,28336,20.5,29.5,10.9,11.4,14.5,78.9,1.4,1.3,0.9,0.9,40804,559
1098,1214,1885,58746,6.0,57.1,10.0,7.1,7.7,87.3,1.6,2.2,0.0,0.0,115972,1092
1761,1781,2759,23087,11.2,20.5,21.4,9.4,7.5,74.7,15.4,1.6,0.0,0.0,57721,1677
1765,1887,2825,47216,9.7,54.7,15.0,7.5,2.9,91.5,0.5,1.1,1.0,0.0,66364,2008
1165,1116,1653,22734,11.3,20.6,19.3,3.4,0.9,98.8,0.0,0.2,0.0,0.0,55777,1034
3657,3708,5284,21872,32.4,20.9,31.7,12.5,12.3,36.5,48.7,0.7,0.0,0.0,27288,3424
2929,2974,3978,33485,6.2,41.2,17.3,6.4,21.0,42.6,16.3,13.6,0.0,2.6,99073,2806
723,729,1063,26697,21.4,42.7,20.5,6.8,6.6,69.2,20.6,0.7,0.0,0.0,41327,672
822,1108,1338,19571,32.1,13.7,30.8,5.4,1.1,4.6,89.7,0.0,1.9,0.0,26722,753
3898,3581,4945,23179,15.1,29.0,20.2,5.9,26.8,70.1,0.0,0.9,1.0,0.0,43668,3761
1861,1859,1889,19804,11.4,20.7,25.2,8.9,42.9,25.5,20.2,9.5,0.2,0.0,52297,1770
2616,3325,2835,18422,29.9,19.0,25.0,11.2,70.1,8.0,9.7,10.2,0.0,0.0,46287,2528
2088,2236,3361,38354,5.1,47.6,13.6,4.7,4.3,86.2,7.5,1.6,0.0,0.0,80852,2113
2509,2390,2942,19469,16.9,14.9,28.9,10.5,54.6,39.5,0.8,4.7,0.2,0.0,47342,1786
361,711,861,20146,30.7,27.2,25.7,15.8,8.4,7.2,83.3,0.0,0.4,0.0,30313,335
827,884,1125,32742,0.2,48.8,17.5,3.5,0.3,51.9,39.0,7.9,0.0,0.0,75150,924
2115,2896,4227,15689,8.5,39.5,24.0,4.4,6.0,82.7,2.3,6.1,0.2,0.1,57927,3125
1995,2095,3264,48157,3.2,59.2,8.9,2.8,0.7,94.9,2.3,1.3,0.0,0.0,99773,2050
2122,2499,3292,24386,16.2,43.4,23.2,12.3,9.1,73.5,14.1,0.4,0.0,0.0,52344,2024
3890,4566,5850,44701,2.6,59.9,8.9,6.0,17.9,42.7,3.0,31.8,0.0,0.0,122984,4147
1646,1847,2820,37738,5.2,37.8,17.1,4.7,5.0,11.9,0.0,64.8,0.5,1.0,91250,1776
1612,1602,2225,24311,15.4,25.5,21.7,13.0,10.3,65.7,15.7,0.7,0.0,0.0,71369,1541
2474,2130,3286,42892,16.7,49.2,15.8,1.7,2.9,78.9,4.6,7.8,4.0,0.0,69648,2669
895,568,1198,25602,29.7,37.8,18.9,8.4,12.4,82.0,2.3,1.7,1.2,0.0,31076,439
3318,3874,5247,25588,15.6,25.8,17.7,6.0,3.6,76.7,13.5,3.5,2.0,0.0,54912,3155
836,1017,1499,21923,26.5,35.5,21.2,9.6,0.9,96.1,0.7,1.1,0.0,0.0,29654,907
2134,2376,3581,25732,10.1,29.5,17.3,5.1,0.6,99.4,0.0,0.0,0.0,0.0,52701,2424
2194,2708,3357,13661,38.0,21.5,31.8,15.2,3.4,29.3,63.4,0.0,0.0,0.0,27112,1849
2085,2339,2905,36148,11.6,53.8,9.2,0.9,4.1,72.6,6.1,15.6,0.0,0.0,76645,2764
3597,3169,4801,21323,22.2,21.2,21.7,12.4,0.1,51.0,39.5,0.1,9.3,0.0,41065,2571
1862,2266,3371,33918,9.9,41.8,15.9,5.5,4.0,91.9,0.0,1.9,0.4,0.0,74405,2166
1404,1489,2436,22997,7.5,36.0,16.2,9.6,0.7,88.6,8.4,0.0,1.6,0.0,41757,1011
2567,2516,3972,69096,3.5,69.3,8.6,4.8,7.6,76.5,3.9,8.1,0.2,0.0,137433,2846
1897,1406,2712,24761,15.2,27.2,13.8,5.0,1.2,96.5,0.0,0.0,0.0,0.0,60147,1258
1570,1691,2786,78237,4.0,50.7,11.8,3.1,12.4,80.5,0.0,4.6,0.0,0.6,121181,1715
1027,960,1548,23026,10.6,31.8,10.0,7.2,0.0,98.2,1.6,0.0,0.0,0.0,47750,771
2348,2675,3130,18959,25.8,28.9,20.2,4.5,33.0,54.6,3.9,2.9,0.6,0.8,49054,2425
2148,1863,3224,36629,8.0,33.5,17.5,4.7,1.5,95.7,0.7,1.8,0.1,0.0,70461,1927
2755,2697,4233,59092,3.8,67.5,10.0,2.7,21.4,57.0,2.8,13.9,1.0,0.0,116613,3054
1519,1842,2764,18744,16.0,18.1,14.7,16.5,0.7,0.0,99.3,0.0,0.0,0.0,36545,1340
3812,3606,5742,38433,9.9,26.1,19.6,7.3,7.7,87.1,1.0,1.0,0.5,0.0,75361,3850
1702,1828,2808,25438,11.9,25.0,18.7,4.1,0.5,97.9,0.2,0.4,0.0,0.0,46578,1624
1104,1248,1819,31467,5.5,37.0,20.7,9.4,7.7,87.3,0.7,0.5,0.0,0.0,63194,1223
3077,2542,3890,25651,13.8,33.5,13.4,8.1,37.3,59.5,1.6,1.0,0.0,0.0,64693,2239
1590,2164,1654,16740,27.3,20.0,19.7,9.5,64.3,7.7,27.7,0.0,0.0,0.0,37938,1466
1994,2163,3118,25047,17.7,27.6,18.8,7.6,12.2,20.7,66.0,0.0,0.3,0.0,59180,1890
2332,2216,3728,29071,4.9,30.6,17.7,3.0,10.5,86.5,0.3,1.0,0.0,0.0,53554,2312
5853,3381,7350,23879,11.2,38.0,24.4,7.0,5.6,69.1,16.3,4.2,1.4,0.2,48661,3144
1651,1822,2484,44616,6.0,45.4,17.1,1.8,6.0,21.8,1.5,50.0,0.0,7.3,77438,2141
1269,1494,1801,13878,49.3,16.1,24.4,22.4,0.9,20.9,76.7,0.7,0.2,0.2,27827,965
1204,1380,1489,13998,28.0,11.4,30.1,17.0,29.3,10.1,58.2,1.0,0.0,0.0,31500,897
725,825,1209,45176,6.0,58.6,18.5,9.2,3.5,72.0,13.0,9.8,0.0,0.0,105909,799
820,722,1047,41199,7.0,43.9,16.0,8.1,13.7,81.0,0.0,0.5,2.5,0.0,78607,770
2810,3215,4585,46437,3.4,46.7,18.1,3.5,1.9,41.4,49.8,1.5,0.8,0.0,120673,3354
4163,4021,2853,26637,29.5,31.0,32.6,3.4,59.7,20.0,13.3,4.4,0.0,0.0,53646,4494
1847,2188,3175,8570,51.0,29.7,28.6,26.9,99.6,0.4,0.0,0.0,0.0,0.0,16808,762
2421,2330,3683,44694,4.4,42.5,13.4,3.9,1.7,91.8,1.7,2.3,0.0,0.0,103889,2590
2022,1653,2471,28836,24.1,42.5,22.4,9.0,53.4,20.3,20.1,4.4,0.0,0.0,56518,1979
862,930,1429,50627,2.4,58.1,13.8,1.4,5.2,77.4,6.9,7.9,0.0,0.0,99205,983
6056,5930,8116,24692,8.9,32.0,24.7,4.5,7.2,83.8,0.0,2.5,0.2,1.6,67601,6150
1757,1785,2412,56824,6.5,78.1,5.3,8.5,2.0,69.8,22.4,4.1,0.0,0.0,100117,1630
2735,2555,3410,22828,12.7,29.5,15.0,6.1,1.4,95.8,0.0,0.2,0.2,0.0,66250,1985
1029,1191,1811,31981,6.4,32.1,17.7,6.8,4.5,85.0,3.2,2.1,0.9,0.0,70341,1022
1656,1376,1201,15870,28.1,13.5,25.1,7.1,82.7,4.0,12.1,0.0,0.5,0.0,40347,1469
1481,1681,1751,22076,12.8,32.2,29.4,9.6,9.7,4.9,9.6,57.8,0.0,0.0,49861,1482
2046,2294,3221,52313,2.9,67.2,9.0,3.8,2.7,84.7,2.5,0.7,3.8,0.0,117237,2586
3557,2567,4366,24304,12.3,40.2,24.1,2.4,31.3,29.7,27.6,5.8,0.0,0.0,49055,3385
2342,2553,3802,19952,15.6,20.7,22.7,4.4,3.0,95.2,0.0,0.0,0.0,0.0,31857,2005
883,781,1342,27257,12.1,49.9,13.7,3.7,2.5,97.1,0.0,0.2,0.0,0.0,48661,804
2785,2664,3880,60644,1.8,57.6,7.8,5.8,7.7,70.6,2.9,17.5,0.0,0.0,158409,2845
1933,2381,2446,18114,18.2,15.8,24.9,8.6,49.5,4.9,25.2,17.5,0.2,0.0,50583,1875
2323,2661,3198,31244,6.9,42.5,13.7,3.1,8.6,66.6,17.7,1.9,0.0,0.0,77675,2482
636,575,939,18430,20.4,22.0,15.9,9.9,7.3,82.7,2.9,0.0,0.0,0.0,36618,591
